Date,Close/Last,Volume,Open,High,Low
11/03/2014,$167.49,389,$169.49,$169.49,$167.49
10/31/2014,$169.95,268,$168.95,$169.95,$167.91
10/30/2014,$168.42,74,$165.36,$168.42,$165.36
10/29/2014,$166.61,450,$167.5,$167.5,$166.61
10/28/2014,$167.5,950,$164.15,$167.5,$164.15
10/27/2014,$164,202,$162.21,$164,$162.21
10/24/2014,$162.01,746,$163.14,$163.14,$162.01
10/23/2014,$162.1999,66,$161.06,$162.1999,$161.06
10/22/2014,$159.9,110,$160.61,$160.61,$159.9
10/21/2014,$160.17,337,$160.61,$161.2835,$160.17
10/20/2014,$160.68,30,$159.24,$160.68,$159.24
10/17/2014,$159.95,160,$160.49,$160.49,$159.1
10/16/2014,$157.56,1315,$157.39,$159.29,$157.39
10/15/2014,$160.4,616,$160.19,$160.4,$158.95
10/14/2014,$160.2,2800,$157.83,$160.2,$157.5
10/13/2014,$159,259,$157.81,$159.14,$157.81
10/10/2014,$158,370,$158,$158.51,$158
10/09/2014,$159.36,214,$161.76,$161.76,$159.36
10/08/2014,$162.24,5581,$160.39,$162.24,$160.0101
10/07/2014,$159.14,612,$159.99,$159.99,$158.27
10/06/2014,$160.86,58,$160.81,$160.86,$160.81
10/03/2014,$161.08,1191,$160,$161.08,$160
10/02/2014,$158.51,551,$161.14,$161.14,$158.51
10/01/2014,$162.9,377,$161.25,$162.9,$161.19
09/30/2014,$162.03,371,$162.99,$163.79,$161.98
09/29/2014,$162.97,339,$162.5101,$163.92,$162.5101
09/26/2014,$165.67,260,$165.69,$166.96,$165.67
09/25/2014,$167.3499,14,$168.39,$168.39,$167.3499
09/24/2014,$168.3799,127,$168.5,$168.5,$168.09
09/23/2014,$167.51,385,$168.84,$168.84,$167.51
09/22/2014,$168.82,239,$171.14,$171.14,$168.76
09/19/2014,$173.24,368,$173.74,$173.74,$172.78
09/18/2014,$175.6,222,$174.16,$175.6,$174.16
09/17/2014,$173.41,339,$174.75,$174.92,$173.41
09/16/2014,$175.2701,154,$175.95,$175.95,$175.2701
09/15/2014,$176.44,400,$177,$177.689,$176.44
09/12/2014,$176.79,120,$175.35,$176.9,$175.35
09/11/2014,$176.2,25,$175.19,$176.2,$175.19
09/10/2014,$176.05,124,$175.4,$176.05,$175
09/09/2014,$175.91,95,$176.2,$176.2,$175.82
09/08/2014,$175.5,141,$176.49,$176.49,$175.5
09/05/2014,$177.49,500,$177.35,$177.49,$177
09/04/2014,$177.55,113,$178.28,$178.28,$177.55
09/03/2014,$179.49,707,$178.85,$180.17,$178.85
09/02/2014,$175,973,$173.41,$175,$173.41
08/29/2014,$173.2,700,$173.213,$173.49,$173.2
08/28/2014,$173.21,301,$172.66,$173.84,$172.66
08/27/2014,$174.36,206,$175.15,$175.5,$174.36
08/26/2014,$175.1,1850,$176,$176.6,$174.96
08/25/2014,$173.15,373,$173.2073,$173.2073,$173.15
08/22/2014,$171,110,$171.8999,$172.0999,$171
08/21/2014,$174.126,218,$172.96,$174.126,$172.96
08/20/2014,$172.15,124,$171.75,$173.1,$171.75
08/19/2014,$173.45,150,$172.15,$173.45,$172.15
08/18/2014,$171.43,832,$171.56,$171.6,$171.43
08/15/2014,$171,914,$173.45,$173.45,$169.55
08/14/2014,$170,4062,$171.9,$172.25,$170
08/13/2014,$172.65,484,$172.9,$172.9,$170.85
08/12/2014,$170.6501,201,$171.95,$171.95,$170.6501
08/11/2014,$170.35,429,$171.2,$171.9,$170.35
08/08/2014,$170.65,653,$168,$170.65,$168
08/07/2014,$169.53,759,$171.66,$171.66,$168.6
08/06/2014,$173.72,105,$172.4,$173.72,$172.4
08/05/2014,$172.76,1497,$172.0118,$174.05,$172.0118
08/04/2014,$170.4,1503,$171.95,$171.95,$170.4
08/01/2014,$172.9999,129,$171.5,$173,$171.5
07/31/2014,$171.3,491,$173.15,$173.2,$171.3
07/30/2014,$175.5,517,$175.05,$175.5,$173.6
07/29/2014,$177.35,776,$177.5,$177.5,$176.95
07/28/2014,$175.71,1069,$177.85,$177.85,$175.71
07/25/2014,$178.05,1973,$178.418,$178.9,$177.3
07/24/2014,$183.5,1188,$190.35,$190.35,$182.2
07/23/2014,$187.4,318,$188.61,$188.94,$187.4
07/22/2014,$186.86,150,$186.88,$186.88,$186.86
07/21/2014,$186.55,15,$186.55,$186.55,$186.55
07/18/2014,$187.42,60,$184.7,$187.42,$184.7
07/17/2014,$186.9,104,$186.9,$186.9,$186.9
07/16/2014,$188.41,100,$189.55,$189.55,$188.41
07/15/2014,$187.56,125,$187.75,$187.75,$187.56
07/14/2014,$190.55,438,$191.7,$191.7,$190.5
07/11/2014,$190.04,N/A,$190.04,$190.04,$190.04
07/10/2014,$190.04,671,$188.85,$190.04,$188.77
07/09/2014,$189.5,383,$188.45,$190.5,$188.45
07/08/2014,$188.3,359,$188.75,$189.44,$188.3
07/07/2014,$190.6,81,$190.6,$190.6,$190.6
07/03/2014,$192.4,6223,$190.5,$192.4,$190.5
07/02/2014,$191.68,3,$190.24,$191.68,$190.24
07/01/2014,$193,107,$193,$193.4,$193
06/30/2014,$192.32,47,$193.55,$193.65,$192.32
06/27/2014,$191.9,30,$191.9,$191.9,$191.9
06/26/2014,$192.65,287,$191.526,$192.65,$191.52
06/25/2014,$197.3,18,$197.65,$197.65,$197.3
06/24/2014,$196.87,N/A,$196.87,$196.87,$196.87
06/23/2014,$196.87,34,$196.95,$198.12,$196.87
06/20/2014,$197.7,70,$198.5,$198.5,$197.7
06/19/2014,$197.6,98,$198.55,$199.5,$197.6
06/18/2014,$197.52,232,$197,$197.52,$197
06/17/2014,$197.53,110,$197.53,$197.53,$197.53
06/16/2014,$196.36,159,$195.2,$196.36,$195.2
06/13/2014,$195.16,210,$194.6544,$195.16,$194.6544
06/12/2014,$193.7,3695,$196.0689,$196.0689,$193.45
06/11/2014,$195.75,28,$195.4,$196.74,$195.4
06/10/2014,$194.71,359,$195.389,$196.14,$194.3
06/09/2014,$195,135,$195.04,$195.04,$195
06/06/2014,$195.01,699,$196.7,$196.7,$195.01
06/05/2014,$199.05,7,$197.75,$199.05,$197.75
06/04/2014,$198.18,23,$197.5999,$198.18,$197.5999
06/03/2014,$197.21,196,$198,$198,$197.21
06/02/2014,$196,361,$196.54,$198,$196
05/30/2014,$199,492,$197.95,$199,$197.95
05/29/2014,$195.66,319,$195.3,$196.5,$195.3
05/28/2014,$195.02,140,$194.85,$196.35,$194.85
05/27/2014,$196.35,9,$198,$198,$196.35
05/23/2014,$194.21,1754,$195.15,$195.15,$193.95
05/22/2014,$196.75,19,$196.9,$196.9,$195.35
05/21/2014,$196.7,155,$194.4,$196.7,$194.4
05/20/2014,$194.01,33,$195.36,$195.36,$194.01
05/19/2014,$195.4,39,$195.4,$195.4,$195.4
05/16/2014,$196.02,208,$197.45,$197.45,$196.02
05/15/2014,$197,21,$197.65,$197.65,$196.7
05/14/2014,$194.36,39,$196.35,$196.35,$194.36
05/13/2014,$196.45,9,$197.46,$197.46,$196.45
05/12/2014,$197.59,149,$198,$198,$196.2
05/09/2014,$194.51,144,$195,$195.67,$194.51
05/08/2014,$196.85,235,$195.1,$197.25,$195.1
05/07/2014,$195.7,176,$196,$196.4,$194.2
05/06/2014,$195.99,209,$196.2,$196.3699,$195
05/05/2014,$194.47,376,$193.15,$195,$192.85
05/02/2014,$195.88,4,$195.88,$195.88,$195.88
05/01/2014,$197.3,4,$197.3,$197.3,$197.3
04/30/2014,$196.86,98,$197,$197,$196.6499
04/29/2014,$193.75,107,$195.7,$195.7,$193.75
04/28/2014,$195.2,365,$197.35,$197.35,$195.2
04/25/2014,$196.99,156,$196.5,$196.99,$195.71
04/24/2014,$196.15,178,$196.55,$198,$195.71
04/23/2014,$196.4,404,$197.45,$197.45,$196.4
04/22/2014,$198.04,556,$198.66,$198.66,$196.8
04/21/2014,$197.92,27,$196.45,$197.92,$196.45
04/17/2014,$196.45,571,$197.25,$198.2,$196.45
04/16/2014,$196.4,114,$198,$198.4,$196.4
04/15/2014,$197.4,1568,$197.5,$197.5,$195.11
04/14/2014,$194.66,764,$195.52,$197,$194.66
04/11/2014,$195.53,1443,$194.94,$196.1,$194.94
04/10/2014,$196,252,$195.4,$196.43,$194.65
04/09/2014,$188.51,346,$189.25,$192.25,$187.65
04/08/2014,$187.09,243,$184.75,$187.1,$184.6
04/07/2014,$182.6,189,$183.22,$184.6,$182.6
04/04/2014,$182.15,1464,$183.35,$183.35,$182.15
04/03/2014,$183.75,688,$185.4,$185.4,$183.75
04/02/2014,$184.15,62,$184.4,$185.85,$184.15
04/01/2014,$184.71,42,$186.2,$186.2,$184.71
03/31/2014,$183.75,264,$183.2,$185.4,$181.11
03/28/2014,$183.05,307,$183,$183.67,$182.35
03/27/2014,$183,137,$183,$183.8,$182.23
03/26/2014,$183.85,6,$183.85,$183.85,$183.85
03/25/2014,$181.6,510,$180.3,$181.6,$180.011
03/24/2014,$177.75,107,$177.5,$177.8,$175.5
03/21/2014,$177.65,197,$178.45,$178.7,$177.25
03/20/2014,$177.06,483,$175.53,$177.87,$175.4
03/19/2014,$176.8,636,$178.9,$179.3,$176.8
03/18/2014,$180,455,$179.5,$180,$179.5
03/17/2014,$178.49,1940,$176.15,$178.5,$176.15
03/14/2014,$177,673,$175.1499,$177.3,$175.1499
03/13/2014,$178.35,369,$181.55,$181.55,$176.59
03/12/2014,$180.09,150,$178.0001,$180.09,$178.0001
03/11/2014,$181.1,177,$182.7,$182.7,$181.1
03/10/2014,$181.33,117,$182.99,$182.99,$181.33
03/07/2014,$183.5,498,$183.15,$183.83,$183.15
03/06/2014,$181.71,877,$180.85,$182.9,$180.85
03/05/2014,$180.57,2538,$182.5,$182.5,$180.56
03/04/2014,$182,651,$181.82,$183.24,$181.73
03/03/2014,$179.97,944,$182.1999,$182.6,$179.97
02/28/2014,$184.87,1130,$185.35,$185.8,$184.05
02/27/2014,$185.75,627,$184.55,$185.85,$184.45
02/26/2014,$184.1,11969,$185.16,$185.16,$184.1
02/25/2014,$188.79,976,$190.1,$190.1,$188.17
02/24/2014,$190,1914,$188.4,$190.48,$188.4
02/21/2014,$187.54,492,$187.9,$188.8,$187.54
02/20/2014,$187,93,$188.35,$188.45,$187
02/19/2014,$188.12,702,$186.23,$188.15,$186.23
02/18/2014,$186.26,867,$186.05,$187.6,$186.05
02/14/2014,$185,271,$184.05,$185,$184.05
02/13/2014,$183.3,982,$180.74,$183.3,$180.25
02/12/2014,$182.2,588,$181.15,$182.25,$181.15
02/11/2014,$183.91,1109,$182.45,$184.5,$182.45
02/10/2014,$182,524,$183.53,$183.53,$181.35
02/07/2014,$184.06,1626,$181.1,$184.06,$181.1
02/06/2014,$181.75,389,$180.8,$182.4,$180.8
02/05/2014,$176.11,374,$175.1,$177.1,$175.1
02/04/2014,$175.57,2675,$176.6,$177,$175.57
02/03/2014,$175.74,494,$176.3499,$176.35,$174.7
01/31/2014,$177.75,1598,$175.96,$178.78,$175.95
01/30/2014,$174,4431,$167.35,$175.8,$163.5
01/29/2014,$169.39,458,$168,$169.39,$167.16
01/28/2014,$171,2655,$169.41,$171,$169.41
01/27/2014,$168.11,345,$169.5499,$169.55,$168.11
01/24/2014,$170.34,2803,$170.01,$171.0236,$169.15
01/23/2014,$170.82,5023,$172.06,$172.39,$170.03
01/22/2014,$173.88,528,$174.5,$174.5,$172.4
01/21/2014,$175.6,292,$175.0001,$175.6,$174.16
01/17/2014,$170.95,654,$171.99,$171.99,$170.95
01/16/2014,$172.83,96,$172.84,$172.84,$172.83
01/15/2014,$175.45,1014,$175.39,$175.45,$173.92
01/14/2014,$173.72,571,$172.71,$173.73,$172.71
01/13/2014,$172.74,1257,$172.54,$172.74,$172.51
01/10/2014,$172.5,1060,$170.02,$172.5,$170.02
01/09/2014,$167.55,543,$168.7,$168.7,$166.21
01/08/2014,$171.35,1381,$172.24,$172.39,$171
01/07/2014,$173.8,611,$174.24,$174.24,$172.52
01/06/2014,$175.94,273,$176.4,$176.4,$175
01/03/2014,$178.2,663,$178.16,$178.34,$178.16
01/02/2014,$179.1,105,$180.0499,$180.54,$179.1
12/31/2013,$183.45,86,$183.45,$183.45,$183.45
12/30/2013,$183.46,189,$181.8,$183.46,$181.8
12/27/2013,$181,188,$182.2,$182.5,$180.72
12/26/2013,$178.4,22,$178.35,$179.07,$178.35
12/24/2013,$177.65,445,$178.35,$178.35,$177.23
12/23/2013,$178.5,313,$177.49,$178.5,$177.3
12/20/2013,$178.08,232,$177.23,$178.08,$177.23
12/19/2013,$177.4,43,$177.3999,$177.4,$177.3999
12/18/2013,$178.5,310,$178.95,$178.95,$177.3
12/17/2013,$178.64,2539,$176.9,$178.64,$176.9
12/16/2013,$177.63,569,$177.55,$177.63,$176.61
12/13/2013,$174.75,N/A,$174.75,$174.75,$174.75
12/12/2013,$174.75,1176,$176.1,$176.2,$174.51
12/11/2013,$178.6,107,$177.5,$178.6,$177.5
12/10/2013,$177.5,473,$177.5,$179.3133,$177.5
12/09/2013,$180,240,$178.55,$180,$178.55
12/06/2013,$179.2,602,$179,$179.2,$177.15
12/05/2013,$180.35,451,$179.25,$180.35,$179.25
12/04/2013,$179.5,1334,$179.9999,$181.07,$179.5
12/03/2013,$184.15,2033,$184.15,$184.15,$184.15
12/02/2013,$187.7,865,$187.6,$187.7,$187.6
11/29/2013,$189.79,165,$190.05,$190.05,$189.79
11/27/2013,$191.595,365,$192,$192,$191.595
11/26/2013,$190.92,175,$191.55,$192,$190.92
11/25/2013,$191.94,375,$192.85,$192.85,$191.45
11/22/2013,$188.25,8320,$189.4265,$189.4265,$188.25
11/21/2013,$187.32,246,$187.13,$187.47,$186.88
11/20/2013,$189,73,$190.49,$190.49,$188.6
11/19/2013,$191.75,154,$190.12,$191.75,$190.12
11/18/2013,$193.35,134,$193.45,$193.45,$191.95
11/15/2013,$189,638,$189.75,$189.75,$188.6
11/14/2013,$189.05,32,$187,$189.05,$187
11/13/2013,$186.6,642,$185.5325,$186.6,$185
11/12/2013,$188.95,N/A,$188.95,$188.95,$188.95
11/11/2013,$188.95,139,$187.1,$189.24,$187.1
11/08/2013,$186.6915,529,$185.3,$186.6915,$185.1
11/07/2013,$187.75,200,$188.05,$188.05,$186.55
11/06/2013,$189.9,67,$189.05,$189.95,$189.05
11/05/2013,$187.25,163,$186.65,$188.45,$186.65
11/04/2013,$191.83,1568,$190.85,$192.25,$190.85
11/01/2013,$190.9,359,$191.6,$191.6,$190.89
10/31/2013,$192.35,171,$193.65,$193.8,$192.35
10/30/2013,$192.55,24,$193.85,$193.85,$192.55
10/29/2013,$192.55,N/A,$192.55,$192.55,$192.55
10/28/2013,$192.55,33,$192,$192.75,$192
10/25/2013,$192,407,$193.2326,$193.2326,$191.2
10/24/2013,$193.07,26,$193.07,$193.07,$193.07
10/23/2013,$191.75,390,$191.75,$192.85,$191.75
10/22/2013,$192.6,585,$191.55,$193.8,$191.55
10/21/2013,$191.45,245,$190.6,$191.45,$189.51
10/18/2013,$192.5,62,$192.0001,$192.5,$192
10/17/2013,$189.05,246,$188.15,$189.05,$188.1
10/16/2013,$187.25,4626,$185.22,$187.47,$184.8455
10/15/2013,$194,24,$194.85,$194.85,$190.78
10/14/2013,$196.9,779,$195.176,$196.9,$195.176
10/11/2013,$198.7,135,$197.8225,$198.7,$197.8225
10/10/2013,$197.9,188,$197.15,$197.9,$196.45
10/09/2013,$194.6,111,$196,$196,$193.05
10/08/2013,$196.65,498,$198.15,$198.15,$195.6
10/07/2013,$196.1,633,$195.75,$196.38,$195.06
10/04/2013,$197.01,N/A,$197.01,$197.01,$197.01
10/03/2013,$197.01,N/A,$197.01,$197.01,$197.01
10/02/2013,$197.01,306,$197.9,$197.9,$195.71
10/01/2013,$199.37,80,$200.4,$200.4,$199.37
09/30/2013,$197.7,356,$195.35,$197.7,$195.35
09/27/2013,$196.95,250,$196.26,$196.95,$196.22
09/26/2013,$198.85,423,$197.62,$198.85,$197.62
09/25/2013,$200.05,651,$198.65,$200.05,$197.15
09/24/2013,$199.55,237,$199.35,$201,$199.1
09/23/2013,$201,N/A,$201,$201,$201
09/20/2013,$201,4,$201,$201,$201
09/19/2013,$202,947,$201.65,$203.23,$201.65
09/18/2013,$198.5,641,$194.995,$199,$193.9
09/17/2013,$191.2,275,$192.45,$192.45,$191.2
09/16/2013,$192.985,2268,$192.52,$193.81,$192.1
09/13/2013,$189.693,24,$190,$190,$189.05
09/12/2013,$186.75,945,$187.85,$187.85,$186.65
09/11/2013,$187.967,1669,$188,$188.5157,$187.2
09/10/2013,$188.05,768,$186.99,$188.2,$186.99
09/09/2013,$183.771,119,$183.4,$184.46,$183.4
09/06/2013,$180.7,320,$176.9,$180.7,$176.9
09/05/2013,$176.94,101,$177.85,$177.85,$176.94
09/04/2013,$177.11,246,$175,$177.11,$174.568
09/03/2013,$179.15,1,$179.15,$179.15,$179.15
08/30/2013,$175.95,155,$176.55,$176.55,$175.95
08/29/2013,$179.05,143,$178,$179.05,$178
08/28/2013,$178,175,$177.5499,$178.35,$177.15
08/27/2013,$182.45,126,$182.5,$182.5,$181.45
08/26/2013,$186.13,135,$186.12,$186.13,$186.12
08/23/2013,$185.845,522,$186.85,$186.85,$185.45
08/22/2013,$187.66,N/A,$187.66,$187.66,$187.66
08/21/2013,$187.66,46,$186.85,$187.66,$186.85
08/20/2013,$187.4,912,$187.4,$187.68,$187.35
08/19/2013,$188.2,749,$188.2,$188.2,$187.51
08/16/2013,$188.2,574,$187.75,$188.2,$187.5
08/15/2013,$185.8,20,$185.8,$185.8,$185.8
08/14/2013,$188.32,159,$188.32,$188.32,$187.48
08/13/2013,$186.1,130,$185.75,$186.15,$185.15
08/12/2013,$185.15,26,$185,$185.15,$185
08/09/2013,$185.25,N/A,$185.25,$185.25,$185.25
08/08/2013,$185.25,29553,$184.45,$185.25,$184.45
08/07/2013,$185,792,$186,$186,$185
08/06/2013,$186.9,19241,$188.2,$188.2,$186
08/05/2013,$185.85,6228,$185.9,$186.2,$185.85
08/02/2013,$185.5,552,$186.66,$186.66,$185.45
08/01/2013,$184.51,267,$184.1,$184.51,$184.1
07/31/2013,$180.65,816,$179.7,$181.05,$179.7
07/30/2013,$179.2,700,$179.45,$179.45,$179.2
07/29/2013,$178.45,2514,$179.45,$179.45,$177.2
07/26/2013,$180.45,819,$179.5,$180.55,$179.5
07/25/2013,$174.25,1440,$171.7,$174.25,$171.7
07/24/2013,$172.9,1,$172.9,$172.9,$172.9
07/23/2013,$172.9199,881,$172.4,$172.9199,$170.74
07/22/2013,$174.7,2142,$174.9,$175.03,$174.7
07/19/2013,$174.493,75,$172.8,$174.493,$172.8
07/18/2013,$174.7,18,$174.39,$174.7,$174.39
07/17/2013,$174.175,238,$175.5,$175.5,$173.95
07/16/2013,$172.25,147,$173.85,$173.85,$172.25
07/15/2013,$175.3,1731,$174.1,$175.3,$173.75
07/12/2013,$174.85,419,$174.45,$174.85,$173.35
07/11/2013,$175,474,$173.45,$175,$173.45
07/10/2013,$172.51,1767,$169.15,$172.51,$169.15
07/09/2013,$168.7,1388,$167.75,$168.7,$167.75
07/08/2013,$165.61,1273,$166.15,$166.75,$165
07/05/2013,$162.21,6807,$161.6,$163.1,$160.85
07/03/2013,$160.75,342,$161.39,$161.75,$160.75
07/02/2013,$162.23,2653,$164.4,$164.4,$162.23
07/01/2013,$165.5,588,$165.768,$167,$165.5
06/28/2013,$162.35,11,$163.9,$163.9,$162.35
06/27/2013,$165,780,$164.7,$165.4,$164.15
06/26/2013,$161.85,486,$162.735,$163.7,$161.85
06/25/2013,$160.3,535,$159.3,$160.3,$159.3
06/24/2013,$156.65,509,$154.95,$156.65,$154.95
06/21/2013,$158.5,1516,$162.35,$162.35,$158.5
06/20/2013,$163.1,519,$165.05,$165.05,$161.55
06/19/2013,$169.38,276,$171.5,$172.9,$169.38
06/18/2013,$169.49,108,$170.4,$170.4,$169.49
06/17/2013,$169.2,660,$169.55,$170.65,$169.2
06/14/2013,$168.32,675,$168.3,$168.32,$168.3
06/13/2013,$168.7,245,$167.75,$168.7,$167.75
06/12/2013,$171.25,361,$172.25,$172.25,$170.9
06/11/2013,$172.4,66,$172,$172.4,$172
06/10/2013,$175.715,321,$177,$177,$175.715
06/07/2013,$176.15,2,$176.15,$176.15,$176.15
06/06/2013,$172.2,102,$173.7,$173.7,$172.2
06/05/2013,$172.65,1,$172.65,$172.65,$172.65
06/04/2013,$175,281,$176.65,$176.65,$175
06/03/2013,$176.65,147,$177.7,$177.7,$176.65
05/31/2013,$176.77,142,$179.31,$179.31,$176.77
05/30/2013,$180.75,40,$179.2,$180.75,$179.2
05/29/2013,$177,426,$177.65,$178.1,$176.4
05/28/2013,$181.4,458,$181,$181.5,$181
05/24/2013,$178,20,$178,$178,$178
05/23/2013,$178,236,$176.66,$178.35,$176.4
05/22/2013,$182.4,364,$182.45,$182.45,$182.4
05/21/2013,$184.75,101,$183,$184.75,$183
05/20/2013,$183.7,612,$182.5456,$183.7,$182.25
05/17/2013,$181.7,782,$180,$181.7,$180
05/16/2013,$180.5,138,$179,$180.5,$179
05/15/2013,$178.05,126,$175,$178.05,$175
05/14/2013,$176.14,5344,$174.5,$176.15,$174.5
05/13/2013,$173,1501,$172.6,$173.65,$172.4
05/10/2013,$173.25,181,$174,$174.3,$173.25
05/09/2013,$174.65,308,$176.25,$176.25,$174.65
05/08/2013,$175.5,349,$175.9,$176.95,$175.5
05/07/2013,$176.11,1105,$174.4,$176.11,$174.4
05/06/2013,$176,1358,$176.65,$176.65,$174.66
05/03/2013,$176.15,934,$175.1,$176.9,$174.57
05/02/2013,$171.6,61,$171.6,$171.6,$171.6
05/01/2013,$172.8,130,$173.2,$173.2,$172.8
04/30/2013,$171.59,5,$171.59,$171.59,$171.59
04/29/2013,$172.8,72,$170.7,$172.8,$170.7
04/26/2013,$168.3,365,$168.35,$168.35,$167.2
04/25/2013,$169.25,246,$168,$169.25,$168
04/24/2013,$162.15,N/A,$162.15,$162.15,$162.15
04/23/2013,$162.15,180,$162.25,$163.05,$162.15
04/22/2013,$158.3,189,$158.4,$158.55,$157.15
04/19/2013,$160.8,200,$160.8,$161.6,$160.8
04/18/2013,$158.7,89,$157.55,$158.75,$157.55
04/17/2013,$158.4,4808,$162.85,$162.85,$158.4
04/16/2013,$166.95,178,$168.9978,$168.9978,$166.37
04/15/2013,$168.59,818,$171.2,$171.85,$168.59
04/12/2013,$171.65,200,$171.65,$171.65,$171.65
04/11/2013,$174.2,130,$174.25,$174.25,$174.2
04/10/2013,$173.35,495,$171.1,$173.35,$171.1
04/09/2013,$170,380,$170,$170,$170
04/08/2013,$172,103,$170.85,$172,$170.85
04/05/2013,$169,604,$169.85,$170,$168.8
04/04/2013,$172.85,94,$174.2,$174.2,$172.85
04/03/2013,$174.86,760,$175.35,$175.35,$173.89
04/02/2013,$174.65,758,$173.05,$175.81,$173.05
04/01/2013,$171.15,N/A,$171.15,$171.15,$171.15
03/28/2013,$171.15,100,$172,$172,$171.15
03/27/2013,$170.5,209,$169.65,$170.5,$169.15
03/26/2013,$169.05,368,$168.95,$170.2,$168.95
03/25/2013,$169.66,265,$171.55,$171.55,$169.66
03/22/2013,$169.65,30,$171,$171,$169.65
03/21/2013,$169.3,88,$168.9,$169.3,$168.61
03/20/2013,$173.65,82,$172.35,$173.65,$172.35
03/19/2013,$170.95,278,$172,$172,$170.95
03/18/2013,$173.5,87,$173.45,$173.5,$173.45
03/15/2013,$175.85,100,$175.85,$175.85,$175.85
03/14/2013,$175.19,230,$176.35,$176.45,$175.19
03/13/2013,$177.15,100,$177.15,$177.15,$177.15
03/12/2013,$177.95,205,$177.95,$177.95,$176.6
03/11/2013,$177.6,367,$177,$177.6,$176.35
03/08/2013,$177.52,301,$176.45,$178.15,$176.45
03/07/2013,$177.5,29,$177.5,$177.5,$177.5
03/06/2013,$175.0368,102,$175.0368,$175.0368,$175.0368
03/05/2013,$175.2,5,$175.2,$175.2,$175.2
03/04/2013,$171.8,40,$171.8,$171.8,$171.8
03/01/2013,$170.3,578,$170,$170.3,$169.85
02/28/2013,$172.75,445,$172.95,$172.95,$172.3
02/27/2013,$170,1100,$170,$170,$170
02/26/2013,$171.1,5,$171.1,$171.1,$171.1
02/25/2013,$172.39,113,$178.7,$178.7,$172.39
02/22/2013,$173.6,173,$173.5,$174.6,$173.35
02/21/2013,$170.6,359,$173.2,$173.2,$170.6
02/20/2013,$177.1,230,$177.6,$177.6,$177.1
02/19/2013,$179.35,60,$179.35,$179.35,$179.35
02/15/2013,$177.1,56,$178,$178.3,$177.1
02/14/2013,$175,1168,$176.9,$176.9,$175
02/13/2013,$180.62,1273,$180.11,$180.63,$180.08
02/12/2013,$179.85,462,$178.75,$179.85,$178.75
02/11/2013,$176.14,705,$177.25,$177.25,$176.14
02/08/2013,$178.44,96,$178.5,$178.8,$178.44
02/07/2013,$176.55,84,$177.1,$177.1,$176.55
02/06/2013,$178.8,162,$178.45,$178.8,$178.1
02/05/2013,$184,93,$182.4,$184.021,$182.4
02/04/2013,$181.69,256,$184,$184.6,$180.95
02/01/2013,$191.2,22,$191.25,$191.25,$191.2
01/31/2013,$189.55,582,$190,$190.3,$186.38
01/30/2013,$188.85,N/A,$188.85,$188.85,$188.85
01/29/2013,$188.85,91,$188.29,$190.05,$188.29
01/28/2013,$188.5,240,$189.2,$189.2,$188.5
01/25/2013,$189.35,207,$188.85,$189.35,$188.85
01/24/2013,$186.45,242,$187,$187.04,$186.45
01/23/2013,$183.65,585,$183.05,$184.9,$183.05
01/22/2013,$184.85,234,$186.66,$186.66,$184.85
01/18/2013,$190,N/A,$190,$190,$190
01/17/2013,$190,225,$189,$190,$188.95
01/16/2013,$187.45,129,$186.1,$187.45,$186.1
01/15/2013,$185.09,105,$184.5,$186.1,$184.5
01/14/2013,$184.6,2997,$182.55,$184.65,$181.85
01/11/2013,$183.01,955,$183.01,$183.01,$183.01
01/10/2013,$180.9,878,$180.65,$180.9,$180.65
01/09/2013,$180.01,400,$180.95,$180.95,$180.01
01/08/2013,$182.01,1232,$182,$182.84,$182
01/07/2013,$184.5,20,$184.5,$184.5,$184.5
01/04/2013,$186.68,580,$184.8,$186.68,$184.56
01/03/2013,$185.5,302,$184.8,$186,$184.2
01/02/2013,$188.2,85,$188.85,$188.85,$188.2
12/31/2012,$185.58,127,$182.5,$185.58,$182.5
12/28/2012,$181.51,1343,$183.68,$183.68,$181.5
12/27/2012,$184.98,473,$183.05,$187.2,$183.05
12/26/2012,$181.41,153,$182.79,$182.79,$181.41
12/24/2012,$184.55,100,$184.55,$184.55,$184.55
12/21/2012,$185.85,678,$183.9,$185.85,$183.8
12/20/2012,$185.8,98,$185.7,$185.8,$184.64
12/19/2012,$185.4,338,$184.5,$185.4,$184.05
12/18/2012,$182.1,500,$181.65,$182.15,$181.65
12/17/2012,$180.2,2382,$180.85,$180.85,$180
12/14/2012,$182.15,850,$180.675,$182.15,$180.675
12/13/2012,$180.35,173,$179.4,$180.35,$178.9
12/12/2012,$179.45,55,$179.35,$179.45,$179.35
12/11/2012,$181.01,990,$179.95,$182.55,$179.95
12/10/2012,$178.15,127,$177.9,$179,$177.9
12/07/2012,$178.6,N/A,$178.6,$178.6,$178.6
12/06/2012,$178.6,94,$179.75,$179.75,$178.6
12/05/2012,$179.05,420,$177.6,$179.05,$177.6
12/04/2012,$177.7,58,$177.7,$177.7,$177.7
12/03/2012,$176.95,5966,$177,$177.85,$176.9
11/30/2012,$176.34,634,$177.4,$177.75,$175.7
11/29/2012,$172.19,N/A,$172.19,$172.19,$172.19
11/28/2012,$172.19,1498,$170.85,$174.01,$170.85
11/27/2012,$168.92,788,$169.95,$169.95,$168.76
11/26/2012,$170.05,53,$169.3,$170.05,$169.3
